credit_risk_70;;;;;;;;;
loan_status;person_income;person_home_ownership;person_emp_length;loan_intent;loan_grade;loan_amnt;loan_int_rate;loan_percent_income;cb_person_default_on_file
0;126000;MORTGAGE;3.0;PERSONAL;A;11000;7.14;0.09;N
0;115900;MORTGAGE;16.0;PERSONAL;A;12000;7.88;0.10;N
0;38496;MORTGAGE;7.0;HOMEIMPROVEMENT;A;8000;6.03;0.21;N
0;106000;MORTGAGE;3.0;DEBTCONSOLIDATION;A;12000;6.54;0.11;N
1;25000;RENT;0.0;MEDICAL;A;13000;8.90;0.52;N
0;60000;MORTGAGE;6.0;VENTURE;D;24250;15.31;0.40;Y
0;75000;MORTGAGE;6.0;EDUCATION;A;5000;7.74;0.07;N
0;74000;OWN;12.0;VENTURE;D;5450;12.67;0.07;Y
1;38004;RENT;5.0;EDUCATION;C;15000;12.73;0.39;N
1;34000;RENT;0.0;HOMEIMPROVEMENT;E;8000;17.74;0.24;N
0;63000;MORTGAGE;11.0;DEBTCONSOLIDATION;A;4000;6.99;0.06;N
0;72000;MORTGAGE;6.0;PERSONAL;A;10800;6.91;0.15;N
0;150000;MORTGAGE;0.0;EDUCATION;E;20000;16.95;0.13;N
1;34000;RENT;4.0;PERSONAL;A;10000;6.62;0.29;N
0;40000;MORTGAGE;10.0;HOMEIMPROVEMENT;A;5300;5.42;0.13;N
0;28800;RENT;6.0;EDUCATION;A;5000;6.91;0.17;N
0;100000;MORTGAGE;0.0;DEBTCONSOLIDATION;A;7000;8.59;0.07;N
0;50000;RENT;8.0;DEBTCONSOLIDATION;A;6500;9.38;0.13;N
0;100000;MORTGAGE;13.0;PERSONAL;A;13000;8.59;0.13;N
0;88560;MORTGAGE;7.0;PERSONAL;B;10000;11.49;0.11;N
0;45000;MORTGAGE;6.0;VENTURE;A;7000;8.94;0.16;N
0;44630;OWN;10.0;VENTURE;B;10825;10.99;0.24;N
1;15600;RENT;6.0;MEDICAL;B;5000;10.75;0.32;N
0;46800;MORTGAGE;8.0;VENTURE;C;6000;14.22;0.13;Y
1;14400;RENT;2.0;MEDICAL;C;4000;13.11;0.28;Y
1;54000;RENT;4.0;PERSONAL;D;9600;12.17;0.18;Y
0;75000;MORTGAGE;10.0;PERSONAL;C;22000;13.92;0.29;N
1;19800;RENT;9.0;MEDICAL;D;3625;16.29;0.18;N
1;86000;MORTGAGE;12.0;EDUCATION;A;23000;6.17;0.27;N
0;43080;RENT;7.0;PERSONAL;C;10000;13.98;0.23;N
1;32400;RENT;6.0;MEDICAL;D;2500;15.33;0.08;Y
0;82000;MORTGAGE;3.0;HOMEIMPROVEMENT;D;25000;16.29;0.30;N
1;18000;RENT;2.0;HOMEIMPROVEMENT;B;3000;12.69;0.17;N
0;120000;RENT;3.0;VENTURE;A;3725;8.49;0.03;N
1;36000;RENT;2.0;VENTURE;D;2800;16.00;0.08;N
0;72000;OWN;1.0;PERSONAL;B;15000;10.25;0.21;N
0;24414;RENT;0.0;MEDICAL;A;5000;6.91;0.20;N
0;47000;MORTGAGE;5.0;PERSONAL;A;6000;7.14;0.13;N
0;60000;RENT;2.0;MEDICAL;C;5000;13.99;0.08;Y
0;84000;RENT;7.0;MEDICAL;C;12000;13.16;0.14;N
0;106369;MORTGAGE;14.0;DEBTCONSOLIDATION;A;18000;6.17;0.17;N
0;50000;RENT;2.0;VENTURE;B;10800;10.75;0.22;N
0;95000;MORTGAGE;5.0;VENTURE;B;18000;10.99;0.19;N
0;96000;RENT;3.0;HOMEIMPROVEMENT;A;10000;7.88;0.10;N
0;29534;RENT;1.0;EDUCATION;B;4800;11.99;0.16;N
0;85000;MORTGAGE;16.0;PERSONAL;A;10000;7.74;0.12;N
0;53796;RENT;1.0;DEBTCONSOLIDATION;B;10500;11.14;0.20;N
0;80000;MORTGAGE;5.0;VENTURE;A;3000;8.00;0.04;N
0;30000;RENT;7.0;VENTURE;A;8450;5.99;0.28;N
0;51000;MORTGAGE;5.0;DEBTCONSOLIDATION;A;4000;6.03;0.08;N
1;73000;RENT;7.0;EDUCATION;A;15000;7.51;0.21;N
0;100000;MORTGAGE;16.0;DEBTCONSOLIDATION;C;4800;13.47;0.05;Y
0;84996;MORTGAGE;5.0;MEDICAL;B;5000;10.95;0.06;N
0;61000;RENT;4.0;MEDICAL;C;4800;14.79;0.08;N
0;50000;MORTGAGE;11.0;DEBTCONSOLIDATION;B;1400;10.36;0.03;N
0;45000;OWN;11.0;MEDICAL;C;10500;15.96;0.23;N
0;57000;RENT;0.0;HOMEIMPROVEMENT;B;6800;10.65;0.12;N
0;98000;RENT;2.0;HOMEIMPROVEMENT;A;20000;6.91;0.20;N
0;54000;RENT;3.0;DEBTCONSOLIDATION;B;16075;10.37;0.30;N
0;32500;MORTGAGE;0.0;HOMEIMPROVEMENT;A;3500;8.59;0.11;N
0;42000;OWN;13.0;MEDICAL;A;2500;6.76;0.06;N
0;31609;RENT;4.0;MEDICAL;C;4000;13.92;0.13;Y
0;156000;MORTGAGE;16.0;HOMEIMPROVEMENT;A;4000;8.49;0.03;N
0;80000;OWN;12.0;EDUCATION;A;8400;7.90;0.10;N
0;52000;MORTGAGE;6.0;PERSONAL;A;6500;6.76;0.13;N
0;74000;MORTGAGE;5.0;PERSONAL;B;15000;11.11;0.20;N
0;24000;RENT;0.0;PERSONAL;B;2800;10.95;0.12;N
0;80000;RENT;3.0;DEBTCONSOLIDATION;B;7500;12.18;0.09;N
0;23004;OWN;0.0;VENTURE;B;12000;11.48;0.52;N
1;108000;RENT;2.0;PERSONAL;D;25000;15.05;0.23;N
1;64000;MORTGAGE;9.0;DEBTCONSOLIDATION;D;8000;12.17;0.13;N
0;96384;MORTGAGE;6.0;VENTURE;B;18000;10.25;0.19;N
0;66996;RENT;3.0;EDUCATION;B;20000;12.18;0.30;N
0;59000;MORTGAGE;7.0;EDUCATION;B;25000;10.62;0.42;N
1;41340;RENT;6.0;VENTURE;D;14000;17.49;0.34;N
0;42000;RENT;5.0;MEDICAL;B;4800;12.42;0.11;N
1;73000;MORTGAGE;7.0;PERSONAL;C;4750;13.11;0.07;Y
0;36000;RENT;1.0;VENTURE;A;7000;8.94;0.19;N
0;58000;OWN;4.0;MEDICAL;C;6400;13.48;0.11;Y
0;92000;RENT;7.0;VENTURE;B;10000;11.71;0.11;N
1;84000;MORTGAGE;0.0;DEBTCONSOLIDATION;C;20000;11.54;0.24;Y
0;53500;MORTGAGE;1.0;VENTURE;C;20000;12.53;0.37;Y
0;90000;MORTGAGE;9.0;EDUCATION;B;9300;11.83;0.10;N
0;91000;MORTGAGE;5.0;MEDICAL;A;15000;7.88;0.16;N
0;29666;OTHER;1.0;VENTURE;A;3000;9.32;0.10;N
0;63096;MORTGAGE;1.0;HOMEIMPROVEMENT;A;4200;5.99;0.07;N
0;30000;MORTGAGE;2.0;EDUCATION;A;1000;8.00;0.03;N
0;40000;MORTGAGE;3.0;VENTURE;B;1750;11.83;0.04;N
0;71000;MORTGAGE;4.0;HOMEIMPROVEMENT;C;11000;13.43;0.15;Y
0;121000;MORTGAGE;1.0;EDUCATION;B;3600;11.83;0.03;N
0;65000;RENT;3.0;DEBTCONSOLIDATION;B;8800;10.00;0.14;N
0;69996;RENT;3.0;HOMEIMPROVEMENT;D;10800;14.91;0.15;N
0;95000;OWN;12.0;MEDICAL;B;5000;10.65;0.05;N
0;28608;RENT;2.0;MEDICAL;A;7000;6.92;0.24;N
1;44531;RENT;0.0;DEBTCONSOLIDATION;B;15000;12.53;0.34;N
0;125000;RENT;5.0;EDUCATION;B;10000;9.99;0.08;N
0;55000;RENT;9.0;HOMEIMPROVEMENT;D;3325;16.89;0.06;N
0;52000;RENT;7.0;VENTURE;B;7500;10.38;0.14;N
1;41000;RENT;2.0;MEDICAL;D;6400;15.65;0.16;Y
0;133300;RENT;6.0;DEBTCONSOLIDATION;B;25000;10.37;0.19;N
0;58239;MORTGAGE;3.0;VENTURE;A;10500;6.62;0.18;N
0;51600;RENT;12.0;EDUCATION;A;6000;8.49;0.12;N
0;300000;RENT;26.0;MEDICAL;A;16000;9.63;0.05;N
0;40000;RENT;1.0;MEDICAL;C;3000;14.22;0.07;N
0;104525;MORTGAGE;11.0;HOMEIMPROVEMENT;A;6000;7.40;0.06;N
0;95000;MORTGAGE;17.0;MEDICAL;A;12000;7.29;0.13;N
0;39000;RENT;0.0;PERSONAL;A;6000;8.63;0.15;N
0;150000;RENT;3.0;MEDICAL;B;7000;9.63;0.05;N
0;76000;MORTGAGE;6.0;PERSONAL;A;10000;5.42;0.13;N
1;29000;RENT;8.0;HOMEIMPROVEMENT;B;14000;11.99;0.48;N
0;100000;RENT;5.0;HOMEIMPROVEMENT;A;12000;7.90;0.12;N
1;30000;RENT;0.0;PERSONAL;E;10000;19.29;0.33;Y
1;58000;RENT;2.0;MEDICAL;E;1500;19.03;0.03;Y
0;118000;MORTGAGE;12.0;PERSONAL;B;11400;10.59;0.10;N
0;120000;RENT;1.0;VENTURE;C;17500;12.87;0.15;Y
0;65000;RENT;6.0;EDUCATION;C;13000;13.49;0.20;Y
0;54000;RENT;5.0;VENTURE;D;13275;17.58;0.25;Y
1;77976;RENT;2.0;VENTURE;C;10000;13.85;0.13;Y
1;12000;OWN;0.0;HOMEIMPROVEMENT;B;4500;11.14;0.38;N
0;58000;RENT;6.0;VENTURE;B;12000;11.49;0.21;N
0;32500;MORTGAGE;4.0;MEDICAL;A;8975;6.62;0.28;N
0;45000;RENT;3.0;MEDICAL;A;5800;7.88;0.13;N
0;30000;RENT;2.0;VENTURE;A;4000;5.99;0.13;N
1;42000;RENT;2.0;HOMEIMPROVEMENT;D;6000;14.96;0.14;Y
0;21168;RENT;3.0;VENTURE;C;2800;14.22;0.13;Y
0;96000;MORTGAGE;7.0;PERSONAL;B;6000;11.49;0.06;N
0;130000;MORTGAGE;2.0;PERSONAL;B;10000;11.36;0.08;N
1;48000;MORTGAGE;23.0;MEDICAL;D;9000;15.21;0.19;Y
0;95000;MORTGAGE;10.0;PERSONAL;A;6600;7.51;0.07;N
0;46000;RENT;0.0;MEDICAL;A;2500;6.91;0.05;N
0;100000;MORTGAGE;11.0;EDUCATION;A;12800;6.92;0.13;N
0;80004;RENT;9.0;HOMEIMPROVEMENT;C;20000;14.26;0.25;Y
1;108000;MORTGAGE;14.0;VENTURE;D;14400;13.67;0.13;Y
0;120000;MORTGAGE;7.0;DEBTCONSOLIDATION;B;20000;12.42;0.17;N
0;90000;MORTGAGE;9.0;HOMEIMPROVEMENT;D;22000;12.67;0.24;Y
0;60000;MORTGAGE;5.0;PERSONAL;A;8000;7.66;0.13;N
0;51000;MORTGAGE;10.0;HOMEIMPROVEMENT;A;14500;8.94;0.28;N
0;21600;RENT;3.0;PERSONAL;B;3600;10.99;0.17;N
1;86000;MORTGAGE;6.0;DEBTCONSOLIDATION;E;15000;16.40;0.17;Y
0;82000;MORTGAGE;5.0;PERSONAL;B;9600;10.00;0.12;N
0;39000;RENT;5.0;PERSONAL;B;9250;9.91;0.24;N
0;70000;RENT;2.0;DEBTCONSOLIDATION;B;13000;10.00;0.19;N
0;40000;RENT;2.0;PERSONAL;B;7500;11.86;0.19;N
0;96000;RENT;2.0;EDUCATION;B;15000;8.88;0.16;N
1;26400;RENT;0.0;MEDICAL;E;10000;19.03;0.38;Y
0;74000;RENT;2.0;EDUCATION;C;8000;13.92;0.11;N
0;130000;MORTGAGE;2.0;VENTURE;A;12000;7.51;0.09;N
0;55000;MORTGAGE;0.0;HOMEIMPROVEMENT;B;15000;11.36;0.27;N
1;29000;RENT;6.0;EDUCATION;C;13000;14.26;0.45;Y
0;52000;MORTGAGE;0.0;EDUCATION;A;10000;7.88;0.19;N
0;84000;MORTGAGE;6.0;DEBTCONSOLIDATION;C;23000;12.68;0.27;N
0;60000;RENT;5.0;EDUCATION;C;7200;13.22;0.12;N
0;27138;MORTGAGE;10.0;DEBTCONSOLIDATION;B;2750;9.63;0.10;N
1;16000;MORTGAGE;2.0;MEDICAL;A;7275;5.42;0.45;N
0;80000;MORTGAGE;6.0;PERSONAL;A;5000;7.14;0.06;N
0;65000;MORTGAGE;12.0;EDUCATION;B;24000;10.99;0.37;N
0;48000;MORTGAGE;2.0;DEBTCONSOLIDATION;B;10650;10.59;0.22;N
0;27600;OWN;3.0;EDUCATION;C;1000;15.27;0.04;Y
1;20400;RENT;4.0;HOMEIMPROVEMENT;A;2000;7.90;0.10;N
0;62000;OWN;1.0;EDUCATION;B;15000;12.18;0.24;N
0;48000;MORTGAGE;0.0;EDUCATION;A;3200;7.51;0.07;N
1;60000;RENT;5.0;VENTURE;B;18800;9.99;0.31;N
0;800000;MORTGAGE;10.0;DEBTCONSOLIDATION;B;15000;11.36;0.02;N
0;55000;RENT;5.0;VENTURE;A;9500;9.63;0.17;N
0;58000;MORTGAGE;8.0;DEBTCONSOLIDATION;A;1800;6.76;0.03;N
0;80000;RENT;5.0;DEBTCONSOLIDATION;B;3600;12.69;0.04;N
0;45000;RENT;3.0;PERSONAL;B;10000;10.25;0.22;N
0;116700;MORTGAGE;0.0;EDUCATION;A;6000;8.49;0.05;N
0;34000;RENT;5.0;VENTURE;A;7500;7.90;0.22;N
0;140000;OWN;13.0;VENTURE;B;20800;11.48;0.15;N
0;29536;RENT;2.0;MEDICAL;B;4000;11.89;0.14;N
0;90000;RENT;0.0;PERSONAL;A;8000;7.88;0.09;N
0;150000;MORTGAGE;6.0;DEBTCONSOLIDATION;C;5000;13.16;0.03;Y
0;58000;MORTGAGE;9.0;HOMEIMPROVEMENT;A;3000;5.42;0.05;N
1;32000;MORTGAGE;1.0;HOMEIMPROVEMENT;A;2500;7.68;0.08;N
0;73000;MORTGAGE;3.0;MEDICAL;B;17000;11.99;0.23;N
0;48000;RENT;3.0;MEDICAL;C;9000;13.79;0.19;Y
0;41600;MORTGAGE;16.0;DEBTCONSOLIDATION;A;17500;6.17;0.42;N
0;42300;RENT;3.0;PERSONAL;C;5500;13.06;0.13;N
0;55000;MORTGAGE;5.0;EDUCATION;A;10500;7.51;0.19;N
0;180000;MORTGAGE;13.0;DEBTCONSOLIDATION;C;12000;12.99;0.07;Y
1;36000;RENT;6.0;DEBTCONSOLIDATION;B;13000;11.14;0.36;N
0;47000;RENT;0.0;EDUCATION;B;8000;12.18;0.17;N
0;50000;RENT;5.0;PERSONAL;B;10000;11.71;0.20;N
0;100000;MORTGAGE;10.0;DEBTCONSOLIDATION;A;12000;5.99;0.12;N
0;37440;MORTGAGE;3.0;PERSONAL;B;10000;11.14;0.27;N
0;46500;MORTGAGE;5.0;EDUCATION;D;1300;14.96;0.03;N
0;120000;RENT;2.0;DEBTCONSOLIDATION;B;10000;11.71;0.08;N
0;35000;MORTGAGE;5.0;DEBTCONSOLIDATION;A;12000;8.90;0.34;N
0;81600;MORTGAGE;10.0;HOMEIMPROVEMENT;B;20000;12.18;0.25;N
0;24960;MORTGAGE;0.0;PERSONAL;C;2000;13.99;0.08;Y
0;32769;RENT;3.0;VENTURE;A;7000;7.29;0.21;N
0;65000;RENT;2.0;DEBTCONSOLIDATION;C;8000;14.72;0.12;Y
1;59813;MORTGAGE;6.0;MEDICAL;E;20000;17.74;0.28;N
0;27259;RENT;1.0;EDUCATION;B;2400;10.59;0.09;N
0;50000;RENT;0.0;EDUCATION;C;15000;13.49;0.30;Y
0;75000;RENT;0.0;HOMEIMPROVEMENT;B;20000;11.11;0.27;N
1;30500;RENT;0.0;EDUCATION;A;7025;6.54;0.23;N
0;60000;MORTGAGE;7.0;VENTURE;B;6000;10.38;0.10;N
0;33996;RENT;13.0;EDUCATION;D;6000;14.09;0.18;N
0;36000;OWN;1.0;VENTURE;A;1800;6.54;0.05;N
1;80004;MORTGAGE;8.0;PERSONAL;A;6000;8.00;0.07;N
0;115000;RENT;16.0;PERSONAL;B;10000;10.37;0.09;N
0;44700;RENT;0.0;EDUCATION;C;4000;13.99;0.09;N
0;80000;OWN;7.0;PERSONAL;B;9000;9.62;0.11;N
1;82000;RENT;12.0;VENTURE;G;16750;20.11;0.20;Y
0;45000;RENT;1.0;MEDICAL;B;10000;11.89;0.22;N
1;26400;RENT;0.0;VENTURE;C;10000;13.49;0.38;N
0;205000;MORTGAGE;8.0;EDUCATION;C;35000;13.99;0.17;N
0;43000;RENT;8.0;MEDICAL;A;7000;7.29;0.16;N
0;120000;MORTGAGE;5.0;HOMEIMPROVEMENT;B;25000;10.99;0.21;N
1;58650;MORTGAGE;5.0;MEDICAL;D;9250;15.21;0.13;N
1;54000;RENT;7.0;DEBTCONSOLIDATION;D;25000;14.83;0.46;Y
0;60000;RENT;5.0;VENTURE;C;3000;15.62;0.05;N
0;92341;RENT;9.0;DEBTCONSOLIDATION;A;12000;7.51;0.13;N
1;25000;RENT;4.0;VENTURE;B;10000;11.36;0.40;N
0;25000;MORTGAGE;0.0;DEBTCONSOLIDATION;C;3000;12.53;0.12;Y
0;115275;RENT;7.0;DEBTCONSOLIDATION;C;7500;11.28;0.07;Y
1;25000;RENT;2.0;EDUCATION;A;8500;6.03;0.34;N
1;15360;RENT;2.0;PERSONAL;B;5375;9.91;0.35;N
0;30000;MORTGAGE;6.0;EDUCATION;C;13750;14.22;0.46;N
0;56004;RENT;12.0;MEDICAL;C;5525;12.68;0.10;N
0;50000;MORTGAGE;6.0;PERSONAL;B;8000;11.12;0.16;N
0;48000;MORTGAGE;10.0;VENTURE;C;13800;13.49;0.29;Y
0;39500;MORTGAGE;11.0;EDUCATION;A;11000;7.14;0.28;N
0;28000;RENT;2.0;DEBTCONSOLIDATION;C;7000;6.00;0.25;N
0;102000;MORTGAGE;2.0;VENTURE;B;10000;12.18;0.10;N
0;70000;MORTGAGE;3.0;VENTURE;C;20000;12.84;0.29;Y
0;21000;RENT;6.0;EDUCATION;A;6250;7.90;0.30;N
0;99100;RENT;2.0;PERSONAL;A;7000;7.49;0.07;N
0;85000;RENT;5.0;DEBTCONSOLIDATION;B;12000;12.42;0.14;N
0;72000;RENT;2.0;VENTURE;C;9000;13.47;0.13;N
0;87500;OTHER;3.0;VENTURE;D;7500;15.05;0.09;Y
0;165000;MORTGAGE;18.0;DEBTCONSOLIDATION;A;9000;7.51;0.05;N
1;28000;RENT;2.0;HOMEIMPROVEMENT;D;3250;14.59;0.12;N
0;65000;MORTGAGE;9.0;PERSONAL;C;4200;15.27;0.06;N
1;40800;RENT;3.0;MEDICAL;C;13000;13.57;0.32;Y
1;22000;RENT;0.0;PERSONAL;C;5550;12.41;0.25;N
0;40000;RENT;2.0;EDUCATION;C;6000;11.28;0.15;N
0;43000;RENT;2.0;MEDICAL;B;6950;9.91;0.16;N
0;86000;MORTGAGE;10.0;VENTURE;A;13000;8.49;0.15;N
0;24960;RENT;0.0;EDUCATION;A;2500;7.51;0.10;N
0;95004;MORTGAGE;6.0;PERSONAL;B;12000;11.58;0.13;N
0;101000;MORTGAGE;8.0;HOMEIMPROVEMENT;A;5000;7.49;0.05;N
0;64500;RENT;0.0;PERSONAL;B;5000;11.26;0.08;N
0;72500;MORTGAGE;2.0;MEDICAL;C;7000;13.79;0.10;Y
0;66000;MORTGAGE;7.0;VENTURE;B;2700;10.74;0.04;N
0;80100;MORTGAGE;16.0;MEDICAL;B;8000;10.38;0.10;N
0;59000;MORTGAGE;6.0;HOMEIMPROVEMENT;B;5500;9.91;0.09;N
0;300000;OWN;14.0;HOMEIMPROVEMENT;B;35000;10.59;0.12;N
0;40000;RENT;2.0;MEDICAL;B;6000;10.65;0.15;N
0;50000;RENT;0.0;VENTURE;B;7200;11.71;0.14;N
0;56000;RENT;1.0;EDUCATION;A;6500;6.76;0.12;N
0;48250;MORTGAGE;3.0;MEDICAL;B;8400;10.74;0.17;N
0;70000;RENT;5.0;MEDICAL;B;8000;11.99;0.11;N
0;44000;MORTGAGE;12.0;EDUCATION;B;8000;10.59;0.18;N
0;72000;MORTGAGE;2.0;PERSONAL;B;8000;12.21;0.11;N
0;167000;RENT;2.0;VENTURE;B;22000;10.99;0.13;N
1;45600;RENT;1.0;VENTURE;B;20000;10.00;0.44;N
1;31000;RENT;2.0;HOMEIMPROVEMENT;D;7400;16.77;0.24;Y
0;130000;OWN;13.0;HOMEIMPROVEMENT;D;25000;16.07;0.19;N
0;120000;OWN;8.0;HOMEIMPROVEMENT;C;21000;14.26;0.17;Y
0;46350;MORTGAGE;0.0;VENTURE;B;9750;10.00;0.21;N
1;64600;MORTGAGE;4.0;MEDICAL;D;10000;16.49;0.13;N
0;70000;RENT;0.0;MEDICAL;B;12000;10.65;0.17;N
0;60000;MORTGAGE;4.0;EDUCATION;C;16750;12.53;0.28;N
0;62352;OWN;7.0;EDUCATION;B;29800;10.65;0.48;N
0;20000;RENT;3.0;DEBTCONSOLIDATION;B;4750;10.37;0.24;N
0;130000;MORTGAGE;8.0;PERSONAL;A;10000;6.03;0.08;N
0;46000;RENT;5.0;VENTURE;B;3000;11.71;0.07;N
0;62000;MORTGAGE;9.0;HOMEIMPROVEMENT;C;3000;12.99;0.05;N
1;48000;RENT;5.0;PERSONAL;A;2800;8.90;0.06;N
0;57240;MORTGAGE;1.0;EDUCATION;A;10000;5.99;0.17;N
0;49500;MORTGAGE;3.0;DEBTCONSOLIDATION;C;9250;13.79;0.19;Y
0;50000;RENT;5.0;EDUCATION;C;1000;13.49;0.02;N
1;202300;MORTGAGE;9.0;MEDICAL;D;25000;14.59;0.11;N
0;61000;MORTGAGE;4.0;PERSONAL;A;4500;6.54;0.07;N
1;22000;RENT;3.0;EDUCATION;C;9600;13.16;0.44;N
0;63000;MORTGAGE;7.0;MEDICAL;A;9700;5.99;0.15;N
0;75000;MORTGAGE;8.0;HOMEIMPROVEMENT;B;25000;11.83;0.33;N
0;135000;MORTGAGE;8.0;VENTURE;B;21000;12.69;0.16;N
0;53000;MORTGAGE;9.0;VENTURE;C;12375;13.49;0.23;Y
0;90000;MORTGAGE;11.0;PERSONAL;A;10000;8.94;0.11;N
0;50000;RENT;0.0;DEBTCONSOLIDATION;B;5000;11.89;0.10;N
0;27024;RENT;4.0;EDUCATION;A;8000;8.49;0.30;N
0;50988;OWN;9.0;HOMEIMPROVEMENT;B;4200;9.99;0.08;N
0;163000;OWN;5.0;EDUCATION;B;10000;11.36;0.06;N
0;140000;OWN;13.0;VENTURE;B;20800;11.48;0.15;N
0;24996;OWN;2.0;PERSONAL;B;13000;8.88;0.52;N
1;20000;RENT;0.0;VENTURE;B;8000;11.89;0.40;N
0;94800;MORTGAGE;2.0;PERSONAL;A;10000;7.51;0.11;N
0;70000;RENT;5.0;HOMEIMPROVEMENT;A;6800;5.42;0.10;N
0;62364;RENT;2.0;EDUCATION;B;10000;10.99;0.16;N
0;24996;MORTGAGE;3.0;PERSONAL;C;6600;12.99;0.26;Y
0;58000;MORTGAGE;9.0;DEBTCONSOLIDATION;C;6500;13.98;0.11;Y
1;21000;MORTGAGE;5.0;DEBTCONSOLIDATION;D;3500;17.27;0.17;Y
0;175000;MORTGAGE;12.0;VENTURE;A;2200;8.49;0.01;N
0;51000;RENT;6.0;VENTURE;B;5650;9.91;0.11;N
0;73000;MORTGAGE;6.0;EDUCATION;B;7000;10.59;0.10;N
1;34000;RENT;10.0;DEBTCONSOLIDATION;B;20000;8.88;0.59;N
0;52000;RENT;0.0;PERSONAL;B;2500;8.88;0.05;N
0;390000;MORTGAGE;8.0;MEDICAL;B;35000;10.99;0.09;N
0;52000;RENT;1.0;EDUCATION;B;6000;12.53;0.12;N
0;77000;MORTGAGE;4.0;DEBTCONSOLIDATION;A;8000;7.14;0.10;N
1;63996;RENT;9.0;DEBTCONSOLIDATION;D;14000;14.42;0.22;Y
1;8088;RENT;15.0;MEDICAL;D;1600;14.42;0.20;Y
0;30720;MORTGAGE;3.0;MEDICAL;B;2000;11.12;0.07;N
0;40800;OWN;0.0;HOMEIMPROVEMENT;A;3500;8.59;0.09;N
1;14400;RENT;1.0;PERSONAL;D;2000;17.49;0.14;N
0;42000;RENT;4.0;EDUCATION;A;12500;8.94;0.30;N
1;49400;RENT;0.0;EDUCATION;A;20000;6.54;0.40;N
1;54400;MORTGAGE;3.0;MEDICAL;A;23500;6.91;0.37;N
0;34000;MORTGAGE;5.0;PERSONAL;A;5000;5.79;0.15;N
1;69000;MORTGAGE;0.0;HOMEIMPROVEMENT;D;15000;14.96;0.22;N
0;67200;RENT;3.0;HOMEIMPROVEMENT;C;12000;13.49;0.18;Y
0;49000;OWN;6.0;EDUCATION;B;19000;10.99;0.39;N
0;180000;OWN;0.0;HOMEIMPROVEMENT;A;10000;8.00;0.06;N
0;90000;RENT;12.0;MEDICAL;C;12000;14.65;0.13;N
0;28550;RENT;6.0;DEBTCONSOLIDATION;B;4000;10.59;0.14;N
0;56016;RENT;4.0;EDUCATION;E;5000;15.13;0.09;N
0;40000;RENT;6.0;EDUCATION;B;10400;9.91;0.26;N
1;108160;RENT;4.0;EDUCATION;E;35000;18.39;0.32;N
1;30000;RENT;2.0;HOMEIMPROVEMENT;D;10000;15.31;0.33;Y
0;25000;OWN;8.0;VENTURE;C;10625;13.06;0.42;Y
0;80000;RENT;1.0;MEDICAL;B;6400;10.99;0.08;N
0;60000;RENT;7.0;EDUCATION;D;4000;15.33;0.07;Y
0;33267;MORTGAGE;5.0;HOMEIMPROVEMENT;B;3200;12.18;0.10;N
1;11029;MORTGAGE;12.0;DEBTCONSOLIDATION;C;2150;10.78;0.19;Y
0;133000;RENT;5.0;HOMEIMPROVEMENT;B;17400;11.71;0.13;N
0;85000;RENT;4.0;MEDICAL;A;10000;6.62;0.12;N
0;62000;MORTGAGE;4.0;MEDICAL;A;6550;5.79;0.11;N
0;45000;MORTGAGE;6.0;HOMEIMPROVEMENT;A;4075;5.42;0.09;N
1;48000;RENT;9.0;DEBTCONSOLIDATION;C;14000;13.79;0.29;N
1;30000;RENT;6.0;DEBTCONSOLIDATION;D;9000;16.89;0.30;N
0;31970;RENT;2.0;VENTURE;A;4650;9.32;0.15;N
0;108000;MORTGAGE;1.0;EDUCATION;A;6000;7.49;0.06;N
0;180396;MORTGAGE;8.0;PERSONAL;B;18000;12.69;0.10;N
1;15000;RENT;0.0;PERSONAL;D;3600;15.95;0.24;N
0;40000;RENT;3.0;PERSONAL;E;7200;18.79;0.18;N
0;28000;MORTGAGE;1.0;DEBTCONSOLIDATION;B;10750;11.14;0.38;N
0;53500;RENT;1.0;PERSONAL;C;4200;13.98;0.08;Y
0;50000;MORTGAGE;2.0;PERSONAL;D;20000;13.30;0.40;N
0;65004;RENT;0.0;DEBTCONSOLIDATION;C;6000;12.87;0.09;N
0;150000;MORTGAGE;0.0;HOMEIMPROVEMENT;C;10700;14.22;0.07;N
0;62000;MORTGAGE;9.0;EDUCATION;A;4800;8.00;0.08;N
0;46000;RENT;6.0;VENTURE;B;4000;9.99;0.09;N
0;58000;RENT;5.0;MEDICAL;A;5000;7.49;0.09;N
0;110000;MORTGAGE;4.0;VENTURE;B;5000;9.63;0.05;N
0;108000;MORTGAGE;4.0;HOMEIMPROVEMENT;C;5000;12.87;0.05;Y
1;78996;MORTGAGE;2.0;EDUCATION;B;15600;12.53;0.20;N
0;85000;RENT;5.0;DEBTCONSOLIDATION;B;12000;12.42;0.14;N
0;55600;OWN;14.0;EDUCATION;B;8800;9.99;0.16;N
0;32640;RENT;5.0;VENTURE;B;4800;11.99;0.15;N
0;122000;MORTGAGE;1.0;DEBTCONSOLIDATION;A;8000;7.88;0.07;N
0;33000;MORTGAGE;0.0;DEBTCONSOLIDATION;C;3000;11.66;0.09;N
0;18000;RENT;2.0;EDUCATION;C;2000;14.79;0.11;N
0;86000;RENT;7.0;DEBTCONSOLIDATION;A;15000;6.91;0.17;N
0;68000;MORTGAGE;15.0;MEDICAL;A;13600;7.88;0.20;N
